ImageFilePath,Genus,ScientificName,Predictions,PredGenus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/ff570cdd-77e7-4846-a493-68d65d4d043f.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/ff570cdd-77e7-4846-a493-68d65d4d043f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bradycellus', 'score': 0.5881015658378601}",Bradycellus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/b7cfdab0-6142-4cc0-a07c-464160e42648.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/b7cfdab0-6142-4cc0-a07c-464160e42648.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.4267611801624298}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/266cdfca-55de-40db-9f82-a78d9dc8e754.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0539.JPG/266cdfca-55de-40db-9f82-a78d9dc8e754.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bembidion', 'score': 0.22984330356121063}",Bembidion
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/cc340b1f-667e-404a-a2a2-65a5675d0ffc.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/cc340b1f-667e-404a-a2a2-65a5675d0ffc.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Phloeoxena', 'score': 0.30748799443244934}",Phloeoxena
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/a35e0590-3873-48c7-8fa5-a2cdcb334050.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/a35e0590-3873-48c7-8fa5-a2cdcb334050.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Ocys', 'score': 0.3427971303462982}",Ocys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/9dd9c761-f652-41cb-91f4-b574606750fa.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/9dd9c761-f652-41cb-91f4-b574606750fa.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.6151846051216125}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/2ade9e8e-a4da-4d6d-8948-7f5081695a4f.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/2ade9e8e-a4da-4d6d-8948-7f5081695a4f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bembidion', 'score': 0.5073434114456177}",Bembidion
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/dfa7cabb-63ce-49c0-a34a-7738da276051.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0540.JPG/dfa7cabb-63ce-49c0-a34a-7738da276051.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.5910633206367493}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/ca7f03ce-967c-4cf7-8aa0-92f07ce18642.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/ca7f03ce-967c-4cf7-8aa0-92f07ce18642.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.9543627500534058}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/6f59a243-a28a-40ec-a06c-1c2030f03c68.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/6f59a243-a28a-40ec-a06c-1c2030f03c68.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.8705350756645203}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/f121d6c2-5dc5-4fea-8d87-146cc5102524.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/f121d6c2-5dc5-4fea-8d87-146cc5102524.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.32539013028144836}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/0bb68721-11a2-4542-acb6-24cc7fd5c69b.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/0bb68721-11a2-4542-acb6-24cc7fd5c69b.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.41065287590026855}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/7ca0733d-a424-4140-81da-279661d34ad5.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0541.JPG/7ca0733d-a424-4140-81da-279661d34ad5.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.4255557358264923}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/96c0ac38-57ae-454e-8a9b-5ad8ee0a7722.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/96c0ac38-57ae-454e-8a9b-5ad8ee0a7722.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bradycellus', 'score': 0.3104557991027832}",Bradycellus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/9bc4da1b-5614-4765-84ac-76d944ff2ea3.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/9bc4da1b-5614-4765-84ac-76d944ff2ea3.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.6231300830841064}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/c65a6963-796f-43a0-b203-1518eba93a8d.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/c65a6963-796f-43a0-b203-1518eba93a8d.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.33949804306030273}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/5ca66bff-6494-4d37-9f5c-4ca33f993b3a.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/5ca66bff-6494-4d37-9f5c-4ca33f993b3a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bembidion', 'score': 0.26031920313835144}",Bembidion
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/99669ffc-f2a9-415b-bed2-08696dbf78e1.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0542.JPG/99669ffc-f2a9-415b-bed2-08696dbf78e1.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.4889414608478546}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/a845f5f0-3b6f-478a-9703-b7c24fcd0721.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/a845f5f0-3b6f-478a-9703-b7c24fcd0721.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bembidion', 'score': 0.3775331676006317}",Bembidion
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/afa5854f-a2eb-463d-9d67-38d99475e2e4.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/afa5854f-a2eb-463d-9d67-38d99475e2e4.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.4625592827796936}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/207cab95-d378-43f4-8ea0-c9030e5f8063.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/207cab95-d378-43f4-8ea0-c9030e5f8063.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.7733609080314636}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/00a847dc-77a5-45c9-b3cc-d006355f00b1.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/00a847dc-77a5-45c9-b3cc-d006355f00b1.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Phloeoxena', 'score': 0.4381318688392639}",Phloeoxena
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/341561bd-42ce-4875-9bd9-0c9e6b68155e.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/341561bd-42ce-4875-9bd9-0c9e6b68155e.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.35277488827705383}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/ff457702-7039-47a9-a128-7ae3c459d6b7.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/ff457702-7039-47a9-a128-7ae3c459d6b7.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.7307075262069702}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/bb95e5cd-f4c2-45dd-89b8-ec994c2cc03b.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/bb95e5cd-f4c2-45dd-89b8-ec994c2cc03b.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bradycellus', 'score': 0.34177160263061523}",Bradycellus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/8a69ebb3-5529-4dc0-9f1a-85fd7170a056.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/8a69ebb3-5529-4dc0-9f1a-85fd7170a056.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Bradycellus', 'score': 0.31644120812416077}",Bradycellus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/86cfc60a-ea2e-4372-b7d0-0f4613775c60.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/86cfc60a-ea2e-4372-b7d0-0f4613775c60.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Apenes', 'score': 0.4998459815979004}",Apenes
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/3fa388e6-1208-4f48-bbde-b4519549353a.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0544.JPG/3fa388e6-1208-4f48-bbde-b4519549353a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.31847256422042847}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/f5d2a13a-f7eb-45f5-8baa-4682ab3ee905.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/f5d2a13a-f7eb-45f5-8baa-4682ab3ee905.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.4741673171520233}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/0a8a0f91-0e46-4641-8c0e-e289d3656334.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/0a8a0f91-0e46-4641-8c0e-e289d3656334.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.676950991153717}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/fd7411f2-da30-4041-838c-d60775142347.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/fd7411f2-da30-4041-838c-d60775142347.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.2592529058456421}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/a4ca9e90-c696-4d5a-ac30-f7f4747bd1a9.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/a4ca9e90-c696-4d5a-ac30-f7f4747bd1a9.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Badister', 'score': 0.269512802362442}",Badister
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/41fe588e-4d3b-4e57-957e-be454a775b7e.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/41fe588e-4d3b-4e57-957e-be454a775b7e.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Badister', 'score': 0.17790952324867249}",Badister
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/46c202f8-d24c-4238-b210-e3416d9485c6.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/46c202f8-d24c-4238-b210-e3416d9485c6.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Phloeoxena', 'score': 0.526012659072876}",Phloeoxena
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/03053a76-37be-4d44-a43f-21e69d8fcede.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/03053a76-37be-4d44-a43f-21e69d8fcede.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Amerizus', 'score': 0.19459423422813416}",Amerizus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/703f4be2-b430-4b37-9a2e-65156a5bb25f.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/703f4be2-b430-4b37-9a2e-65156a5bb25f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.3520203232765198}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/091f514f-7857-43d5-a847-2cc9fa170796.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/091f514f-7857-43d5-a847-2cc9fa170796.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.364276647567749}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/3af3fe07-a7fd-4bbe-9686-3cdcad964fa4.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/3af3fe07-a7fd-4bbe-9686-3cdcad964fa4.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Phloeoxena', 'score': 0.25887447595596313}",Phloeoxena
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/8abdee1a-1962-4440-9027-564ca707bbb2.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/8abdee1a-1962-4440-9027-564ca707bbb2.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Amerizus', 'score': 0.2778748571872711}",Amerizus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/0ff29290-7713-4ef1-9904-c01e9482c41a.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/0ff29290-7713-4ef1-9904-c01e9482c41a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Phloeoxena', 'score': 0.20446471869945526}",Phloeoxena
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/dc4fd3ab-3a36-4da8-bb78-170f975c6a45.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0547.JPG/dc4fd3ab-3a36-4da8-bb78-170f975c6a45.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Apenes', 'score': 0.14401786029338837}",Apenes
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/3a44756f-8a60-4571-b32b-40c8463d052a.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/3a44756f-8a60-4571-b32b-40c8463d052a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Amerizus', 'score': 0.24299222230911255}",Amerizus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/773b52c9-ee4d-497c-a24c-71531e43696f.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/773b52c9-ee4d-497c-a24c-71531e43696f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Apenes', 'score': 0.25488847494125366}",Apenes
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/d3e41055-cb98-4e69-95b3-9ecfbe33b0c6.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/d3e41055-cb98-4e69-95b3-9ecfbe33b0c6.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Tachys', 'score': 0.32204851508140564}",Tachys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/53fa0f3d-b542-42f1-b12c-8a64b3f5fd52.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0548.JPG/53fa0f3d-b542-42f1-b12c-8a64b3f5fd52.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Mecyclothorax', 'score': 0.5824140310287476}",Mecyclothorax
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0549.JPG/f6698cd6-b4f4-4845-b2a5-48129ae00bbc.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0549.JPG/f6698cd6-b4f4-4845-b2a5-48129ae00bbc.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.37958651781082153}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0549.JPG/43663321-4cd9-4d5f-83f9-de8d436f1c01.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0549.JPG/43663321-4cd9-4d5f-83f9-de8d436f1c01.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Badister', 'score': 0.35517939925193787}",Badister
