annotation_uuid,BeetleID,BeetlePosition,ImageFileName,ImageSize,ImageFilePath,detection_coords,cropped_image_path,CollectionDate,SpeciesCode,ScientificName,Genus,Species,PlotID,TrapID,Plot_Trap,Barcoded?,Photographer,SD Card Number,Comment,SiteID,SiteName,SiteState,SiteDomainCode,SiteLatitude,SiteLongitude,SiteType,SiteTerrain,max_temp,min_temp,precipitation,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,shortwave_radiation,evapotranspiration,weather_code,sunshine_duration
938a14bd-746b-4423-a1d6-ae70b4a58b82,BET.D20.000879,4,IMG_0466.JPG,"6960, 4640",group_images/IMG_0466.JPG,"[3798, 3607, 4009, 3910]",individual_images/IMG_0466.JPG/938a14bd-746b-4423-a1d6-ae70b4a58b82.png,2019-07-31,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,11.4,1.3,1.3,0.0,9.0,12.8,31.0,24.94,4.12,51.0,44195.77
52ba20e3-79d2-4623-88ee-0bb7b37b63ec,BET.D20.000924,1,IMG_0467.JPG,"6960, 4640",group_images/IMG_0467.JPG,"[3682, 1209, 3942, 1550]",individual_images/IMG_0467.JPG/52ba20e3-79d2-4623-88ee-0bb7b37b63ec.png,2019-08-14,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,12.3,4.6,4.6,0.0,11.0,12.2,29.9,19.67,3.17,55.0,38220.97
03d96f19-c383-41f2-9caf-0a1490bd15e0,BET.D20.000945,2,IMG_0467.JPG,"6960, 4640",group_images/IMG_0467.JPG,"[3717, 1969, 3955, 2332]",individual_images/IMG_0467.JPG/03d96f19-c383-41f2-9caf-0a1490bd15e0.png,2019-08-14,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,12.3,4.6,4.6,0.0,11.0,12.2,29.9,19.67,3.17,55.0,38220.97
d88e7914-3d6f-411d-ad79-097a98635884,BET.D20.000946,3,IMG_0467.JPG,"6960, 4640",group_images/IMG_0467.JPG,"[3798, 2693, 3976, 3038]",individual_images/IMG_0467.JPG/d88e7914-3d6f-411d-ad79-097a98635884.png,2019-08-14,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,12.3,4.6,4.6,0.0,11.0,12.2,29.9,19.67,3.17,55.0,38220.97
e8e4926e-60a0-493c-ad57-a6a9e9080317,BET.D20.000963,4,IMG_0467.JPG,"6960, 4640",group_images/IMG_0467.JPG,"[3764, 3337, 3956, 3760]",individual_images/IMG_0467.JPG/e8e4926e-60a0-493c-ad57-a6a9e9080317.png,2019-08-14,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,12.3,4.6,4.6,0.0,11.0,12.2,29.9,19.67,3.17,55.0,38220.97
597e6a1d-527c-415a-b6ee-cd4c19af8290,BET.D20.001043,1,IMG_0468.JPG,"6960, 4640",group_images/IMG_0468.JPG,"[3694, 942, 3900, 1270]",individual_images/IMG_0468.JPG/597e6a1d-527c-415a-b6ee-cd4c19af8290.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
ba66cfa0-d0c4-45c9-b266-aa8c130c2f4f,BET.D20.001046,2,IMG_0468.JPG,"6960, 4640",group_images/IMG_0468.JPG,"[3814, 1526, 4012, 1885]",individual_images/IMG_0468.JPG/ba66cfa0-d0c4-45c9-b266-aa8c130c2f4f.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
a829e3d1-5503-45fc-8970-3901b8548036,BET.D20.001064,3,IMG_0468.JPG,"6960, 4640",group_images/IMG_0468.JPG,"[3818, 2309, 3993, 2677]",individual_images/IMG_0468.JPG/a829e3d1-5503-45fc-8970-3901b8548036.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
f29064b6-954e-4e49-a45d-5960ff03a794,BET.D20.001076,4,IMG_0468.JPG,"6960, 4640",group_images/IMG_0468.JPG,"[3835, 2993, 4036, 3391]",individual_images/IMG_0468.JPG/f29064b6-954e-4e49-a45d-5960ff03a794.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
f935cee4-441c-4ac5-a398-7d41232711c2,BET.D20.001082,1,IMG_0469.JPG,"6960, 4640",group_images/IMG_0469.JPG,"[4095, 912, 4256, 1262]",individual_images/IMG_0469.JPG/f935cee4-441c-4ac5-a398-7d41232711c2.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
f05d7cfa-7b97-43b6-ae76-884d874b0d51,BET.D20.001091,2,IMG_0469.JPG,"6960, 4640",group_images/IMG_0469.JPG,"[4035, 1591, 4280, 1995]",individual_images/IMG_0469.JPG/f05d7cfa-7b97-43b6-ae76-884d874b0d51.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,S,002S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
64e517ca-5abd-4ec3-9026-d338c524405d,BET.D20.001096,3,IMG_0469.JPG,"6960, 4640",group_images/IMG_0469.JPG,"[4164, 2282, 4362, 2694]",individual_images/IMG_0469.JPG/64e517ca-5abd-4ec3-9026-d338c524405d.png,2019-08-28,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,S,003S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.7,12.1,0.2,0.2,0.0,2.0,10.9,28.8,23.26,3.88,51.0,40773.3
fe30f255-79ae-4a88-9dc9-88bdd2560aae,BET.D20.001109,4,IMG_0469.JPG,"6960, 4640",group_images/IMG_0469.JPG,"[4176, 2908, 4351, 3312]",individual_images/IMG_0469.JPG/fe30f255-79ae-4a88-9dc9-88bdd2560aae.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
ce1893e7-8460-498b-bf30-9314dce99468,BET.D20.001120,1,IMG_0470.JPG,"6960, 4640",group_images/IMG_0470.JPG,"[3237, 1059, 3533, 1501]",individual_images/IMG_0470.JPG/ce1893e7-8460-498b-bf30-9314dce99468.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
299f80cb-e957-4fba-816a-d1992abb1136,BET.D20.001152,2,IMG_0470.JPG,"6960, 4640",group_images/IMG_0470.JPG,"[3305, 1761, 3582, 2114]",individual_images/IMG_0470.JPG/299f80cb-e957-4fba-816a-d1992abb1136.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,S,003S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
1875ade9-0215-47c2-ac58-0d5a5e43229b,BET.D20.001168,3,IMG_0470.JPG,"6960, 4640",group_images/IMG_0470.JPG,"[3267, 2446, 3491, 2843]",individual_images/IMG_0470.JPG/1875ade9-0215-47c2-ac58-0d5a5e43229b.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
08fc3446-d8cf-4f8d-9ac6-183e83234c78,BET.D20.001172,4,IMG_0470.JPG,"6960, 4640",group_images/IMG_0470.JPG,"[3275, 3173, 3468, 3564]",individual_images/IMG_0470.JPG/08fc3446-d8cf-4f8d-9ac6-183e83234c78.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,W,002W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
3828b7c1-4012-4687-b86d-d316b26ec5a4,BET.D20.001180,1,IMG_0471.JPG,"6960, 4640",group_images/IMG_0471.JPG,"[4267, 1264, 4496, 1625]",individual_images/IMG_0471.JPG/3828b7c1-4012-4687-b86d-d316b26ec5a4.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
51d26604-6d2f-41c1-9bac-ced25135d248,BET.D20.001181,2,IMG_0471.JPG,"6960, 4640",group_images/IMG_0471.JPG,"[4104, 1780, 4355, 2222]",individual_images/IMG_0471.JPG/51d26604-6d2f-41c1-9bac-ced25135d248.png,2019-09-11,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
97693f76-aa56-4aa0-9441-5d4b4b4a71c6,BET.D20.001209,3,IMG_0471.JPG,"6960, 4640",group_images/IMG_0471.JPG,"[4193, 2562, 4391, 2933]",individual_images/IMG_0471.JPG/97693f76-aa56-4aa0-9441-5d4b4b4a71c6.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
a9817d7d-0258-4cf8-9eda-485c733b9c6a,BET.D20.001210,4,IMG_0471.JPG,"6960, 4640",group_images/IMG_0471.JPG,"[4027, 3444, 4300, 3845]",individual_images/IMG_0471.JPG/a9817d7d-0258-4cf8-9eda-485c733b9c6a.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
650cdc92-1a98-485d-ad0a-1b0af9159c71,BET.D20.001211,1,IMG_0472.JPG,"6960, 4640",group_images/IMG_0472.JPG,"[3915, 1076, 4107, 1462]",individual_images/IMG_0472.JPG/650cdc92-1a98-485d-ad0a-1b0af9159c71.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
1572db2e-d96c-4385-9699-3bb1c94f635a,BET.D20.001236,2,IMG_0472.JPG,"6960, 4640",group_images/IMG_0472.JPG,"[3836, 1778, 4074, 2128]",individual_images/IMG_0472.JPG/1572db2e-d96c-4385-9699-3bb1c94f635a.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
6408a33a-b90f-4bea-8799-a6596d457460,BET.D20.001237,3,IMG_0472.JPG,"6960, 4640",group_images/IMG_0472.JPG,"[3745, 2460, 4002, 2847]",individual_images/IMG_0472.JPG/6408a33a-b90f-4bea-8799-a6596d457460.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
b791815f-4f07-4b45-b4ad-9a3aec00bb08,BET.D20.001281,4,IMG_0472.JPG,"6960, 4640",group_images/IMG_0472.JPG,"[3862, 3173, 4117, 3602]",individual_images/IMG_0472.JPG/b791815f-4f07-4b45-b4ad-9a3aec00bb08.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,E,002E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
0d77e131-7ffa-4ee2-9267-b54a31f5082f,BET.D20.001284,1,IMG_0473.JPG,"6960, 4640",group_images/IMG_0473.JPG,"[3344, 1073, 3588, 1406]",individual_images/IMG_0473.JPG/0d77e131-7ffa-4ee2-9267-b54a31f5082f.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,W,002W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
4866135b-3dea-4c73-acaa-42504ddc0341,BET.D20.001285,2,IMG_0473.JPG,"6960, 4640",group_images/IMG_0473.JPG,"[3370, 1799, 3565, 2134]",individual_images/IMG_0473.JPG/4866135b-3dea-4c73-acaa-42504ddc0341.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,13.0,W,013W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
39d8dd8c-dffd-4435-bb64-d82730673ae4,BET.D20.001289,3,IMG_0473.JPG,"6960, 4640",group_images/IMG_0473.JPG,"[3282, 2639, 3474, 2955]",individual_images/IMG_0473.JPG/39d8dd8c-dffd-4435-bb64-d82730673ae4.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,W,002W,N,AE,1.0,Missing head,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
07ace261-379a-44aa-a3e3-57739af766b0,BET.D20.001297,4,IMG_0473.JPG,"6960, 4640",group_images/IMG_0473.JPG,"[3237, 3301, 3545, 3685]",individual_images/IMG_0473.JPG/07ace261-379a-44aa-a3e3-57739af766b0.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
30e0d73e-8769-4b73-bc8d-806277061b03,BET.D20.001302,1,IMG_0474.JPG,"6960, 4640",group_images/IMG_0474.JPG,"[3663, 946, 3925, 1307]",individual_images/IMG_0474.JPG/30e0d73e-8769-4b73-bc8d-806277061b03.png,2019-09-25,TREOBT,Trechus obtusus,Trechus,Obtusus,13.0,S,013S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
0365b918-3f65-4eab-b1b0-8d3e98ff06e0,BET.D20.001319,2,IMG_0474.JPG,"6960, 4640",group_images/IMG_0474.JPG,"[3703, 1813, 3950, 2188]",individual_images/IMG_0474.JPG/0365b918-3f65-4eab-b1b0-8d3e98ff06e0.png,2019-10-09,TREOBT,Trechus obtusus,Trechus,Obtusus,13.0,W,013W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.9,9.9,3.2,3.2,0.0,8.0,12.3,28.8,18.35,3.02,55.0,28994.43
1aef593c-9eab-4133-a1b0-5fc1afce95af,BET.D20.001336,3,IMG_0474.JPG,"6960, 4640",group_images/IMG_0474.JPG,"[3694, 2604, 3999, 3024]",individual_images/IMG_0474.JPG/1aef593c-9eab-4133-a1b0-5fc1afce95af.png,2019-10-09,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.9,9.9,3.2,3.2,0.0,8.0,12.3,28.8,18.35,3.02,55.0,28994.43
1e0cc27a-937f-45cc-ad7b-64102e89ba5a,BET.D20.001340,4,IMG_0474.JPG,"6960, 4640",group_images/IMG_0474.JPG,"[3754, 3458, 4045, 3837]",individual_images/IMG_0474.JPG/1e0cc27a-937f-45cc-ad7b-64102e89ba5a.png,2019-10-09,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.9,9.9,3.2,3.2,0.0,8.0,12.3,28.8,18.35,3.02,55.0,28994.43
ae5b04ea-94e3-48d9-99a7-595c7ad9185e,BET.D20.001780,1,IMG_0475.JPG,"6960, 4640",group_images/IMG_0475.JPG,"[3398, 864, 3634, 1207]",individual_images/IMG_0475.JPG/ae5b04ea-94e3-48d9-99a7-595c7ad9185e.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
ad7eb62c-4f0a-4b30-ab6e-3238313e74be,BET.D20.001781,2,IMG_0475.JPG,"6960, 4640",group_images/IMG_0475.JPG,"[3316, 1672, 3581, 2030]",individual_images/IMG_0475.JPG/ad7eb62c-4f0a-4b30-ab6e-3238313e74be.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
f89ea17d-e295-46da-baa0-1bcbcb30bfea,BET.D20.001787,3,IMG_0475.JPG,"6960, 4640",group_images/IMG_0475.JPG,"[3286, 2540, 3509, 2884]",individual_images/IMG_0475.JPG/f89ea17d-e295-46da-baa0-1bcbcb30bfea.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
25c016d0-7378-480e-8783-8f8e43481005,BET.D20.001788,4,IMG_0475.JPG,"6960, 4640",group_images/IMG_0475.JPG,"[3267, 3360, 3471, 3768]",individual_images/IMG_0475.JPG/25c016d0-7378-480e-8783-8f8e43481005.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
114bd9c7-41f4-4931-b9b4-871a960d57f7,BET.D20.001789,1,IMG_0476.JPG,"6960, 4640",group_images/IMG_0476.JPG,"[3501, 1198, 3743, 1561]",individual_images/IMG_0476.JPG/114bd9c7-41f4-4931-b9b4-871a960d57f7.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
f1b3a9b7-86cb-4195-ba9d-44a9261a4509,BET.D20.001790,2,IMG_0476.JPG,"6960, 4640",group_images/IMG_0476.JPG,"[3467, 2002, 3731, 2324]",individual_images/IMG_0476.JPG/f1b3a9b7-86cb-4195-ba9d-44a9261a4509.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
1db818a4-18d1-49e9-9f27-af3fceefb5ca,BET.D20.001791,3,IMG_0476.JPG,"6960, 4640",group_images/IMG_0476.JPG,"[3421, 2675, 3680, 3012]",individual_images/IMG_0476.JPG/1db818a4-18d1-49e9-9f27-af3fceefb5ca.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
798a3eb6-9afd-4f5f-8c91-fa90cd7ca4fd,BET.D20.001792,4,IMG_0476.JPG,"6960, 4640",group_images/IMG_0476.JPG,"[3370, 3456, 3614, 3895]",individual_images/IMG_0476.JPG/798a3eb6-9afd-4f5f-8c91-fa90cd7ca4fd.png,2020-09-29,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.3,10.9,0.0,0.0,0.0,0.0,13.5,29.5,23.85,4.45,1.0,40625.51
cfc55703-8685-4bdd-bceb-8c7e569c481e,BET.D20.001800,1,IMG_0477.JPG,"6960, 4640",group_images/IMG_0477.JPG,"[3723, 1270, 3955, 1620]",individual_images/IMG_0477.JPG/cfc55703-8685-4bdd-bceb-8c7e569c481e.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,S,003S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
3c1ca685-0368-42d6-9103-fa51ee73b89c,BET.D20.001801,2,IMG_0477.JPG,"6960, 4640",group_images/IMG_0477.JPG,"[3670, 2089, 3953, 2439]",individual_images/IMG_0477.JPG/3c1ca685-0368-42d6-9103-fa51ee73b89c.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
83bad303-3590-4d77-a4c4-065072401939,BET.D20.001802,3,IMG_0477.JPG,"6960, 4640",group_images/IMG_0477.JPG,"[3700, 2942, 3912, 3313]",individual_images/IMG_0477.JPG/83bad303-3590-4d77-a4c4-065072401939.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
382b23dd-fa60-41a0-aacf-376b82504709,BET.D20.001803,4,IMG_0477.JPG,"6960, 4640",group_images/IMG_0477.JPG,"[3923, 3698, 4093, 3988]",individual_images/IMG_0477.JPG/382b23dd-fa60-41a0-aacf-376b82504709.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,broken off abdomen,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
1f679823-9ce1-48c1-90b5-f746c43eeba8,BET.D20.001803,4,IMG_0477.JPG,"6960, 4640",group_images/IMG_0477.JPG,"[3700, 3742, 3865, 3960]",individual_images/IMG_0477.JPG/1f679823-9ce1-48c1-90b5-f746c43eeba8.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,broken off abdomen,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
712e408c-f8e3-4132-a0af-2e1facc22a4a,BET.D20.001804,1,IMG_0478.JPG,"6960, 4640",group_images/IMG_0478.JPG,"[3033, 848, 3326, 1195]",individual_images/IMG_0478.JPG/712e408c-f8e3-4132-a0af-2e1facc22a4a.png,2020-10-13,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
