ImageFilePath,Genus,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/mutus/dfcc0879-1cf9-4f94-aa80-a1d5522896d3.png,Pterostichus,Carabus,Dicaelus,Carabus,Dicaelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/ecda9ffd-e9c1-4c26-a0f9-78902d6e7d9b.png,Cicindela,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/e3002a04-cb51-4bfb-8998-93f49bc59712.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/40bfd100-847f-45d2-89e8-aa4b0383843c.png,Cicindela,Syntomus,Cicindela,Tetracha,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/019afede-1ee9-4612-9b0c-9c44aadeeb0c.png,Cicindela,Syntomus,Agonum,Carabus,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/abd1a74d-93a7-40d6-bc8d-69fb9f814cfc.png,Cicindela,Selenophorus,Cicindela,Carabus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/b9e5fe08-a7ab-4dc1-93da-69ecbde0f7b0.png,Calosoma,Chlaenius,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/6f565ee3-422e-40e4-8f1b-6f57f26c1f3f.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/291c81ae-0cc4-4c4c-b17d-1f4cc47d4ec8.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/4d48aa28-a3bb-42d3-be04-31400ab567fe.png,Agonum,Agonum,Pterostichus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/8a90601a-4bcf-4ff8-af07-f6a342ce4e68.png,Agonum,Syntomus,Carabus,Pasimachus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/1af37a32-d721-4d10-90e0-c7688c6f798b.png,Agonum,Amara,Synuchus,Calathus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/a40bf5c0-235f-4abd-a4c5-f85eda5e24cf.png,Calosoma,Syntomus,Scaphinotus,Carabus,Scaphinotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/077ea0d7-029e-4c38-8c8c-daa7c76963e5.png,Calosoma,Pasimachus,Carabus,Pasimachus,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/53f529d7-7df0-47be-a8c1-0840f5cb7b1c.png,Calosoma,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/3e7a6fe3-3498-498f-be5b-b5f9aa49e5c0.png,Calosoma,Syntomus,Cyclotrachelus,Pasimachus,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/c703f591-cbe1-44df-aba5-2896837808e1.png,Cratacanthus,Chlaenius,Harpalus,Harpalus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/sodalicia/384bff46-b196-4e66-81dc-a6b81799eac2.png,Amara,Amara,Chlaenius,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/sodalicia/6e75b7bc-6831-46d3-a722-b5e8e82aa127.png,Amara,Syntomus,Harpalus,Amara,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/cupripenne/f386465d-3428-4338-bae6-b2bf45124fe6.png,Agonum,Chlaenius,Carabus,Calathus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/decorum/444809a2-ca1f-401b-8b8f-90882c4fa93a.png,Agonum,Chlaenius,Chlaenius,Cymindis,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/sanctaecrucis/d8592bb5-6b16-4375-8cbf-3be81aa5c480.png,Anisodactylus,Amara,Cymindis,Cymindis,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/impunctifrons/8f154d4d-5ff8-4885-bf91-47449837522a.png,Chlaenius,Pasimachus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/webbi/4c34b010-9859-4a80-aa9f-d04facbfbbaf.png,Scaphinotus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/ba7e3b90-717a-40e5-a564-2834f046edb4.png,Calosoma,Agonum,Poecilus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/f334d515-17a1-47d8-9ceb-3e1cb2dfd1e6.png,Calosoma,Agonum,Poecilus,Pterostichus,Poecilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/a5a0529a-a42c-4210-9786-c5c94d4769e7.png,Calosoma,Agonum,Pterostichus,Carabus,Poecilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/3d4f66fa-5a42-4ee0-8ade-2774ff6d2e31.png,Calosoma,Agonum,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/d718dd6d-ab5b-47f7-b943-37c3ad6e233e.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/2fd0b96d-dcff-4b74-8f43-d981d9e44ecc.png,Calosoma,Syntomus,Carabus,Calosoma,Calosoma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/adb6c076-37ed-4065-b762-b8952b9f2ca9.png,Calosoma,Carabus,Poecilus,Carabus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/2c2ea73a-a615-4a7f-9884-4208a40b8fdf.png,Calosoma,Syntomus,Scaphinotus,Omus,Omus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/8b89e5f4-1989-4d3f-a253-ab72128d9c58.png,Calosoma,Syntomus,Cyclotrachelus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/virginica/2bc38126-28d0-4a59-8d28-3d4529ccdcff.png,Tetracha,Agonum,Chlaenius,Tetracha,Tetracha
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/splendida/98fe2d7f-026c-44f2-9be3-2abd75824464.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/fasciatus/a7c451ce-d735-46bf-a73c-6ba6e0301124.png,Tetragonoderus,Chlaenius,Carabus,Cymindis,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/fasciatus/7a832d0e-101c-446e-9b5b-b49a907b2d69.png,Tetragonoderus,Amara,Cymindis,Chlaenius,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/fasciatus/05484f52-dcad-4c6f-a87f-1a5c8edfafc5.png,Tetragonoderus,Amara,Cymindis,Carabus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/aeruginosum/bd21668d-a04e-4933-8c1a-8c653dbd7af5.png,Agonum,Carabus,Pasimachus,Carabus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/snowi/b538e903-814a-4dc1-b4b8-f06c41c729b0.png,Scaphinotus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/petersi/8adbaeb0-6ca2-44ad-bf3a-2b3c96965e68.png,Scaphinotus,Pasimachus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/tenebrionella/97fe4c30-219b-46c2-bd6f-d3342ae954bc.png,Amara,Calosoma,Harpalus,Calosoma,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/tenebrionella/ec5c07d3-b266-4835-a989-db59387d6cbb.png,Amara,Syntomus,Harpalus,Amara,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/emarginatus/834f2d3d-e63b-4144-8532-7a4a6c8ffd67.png,Chlaenius,Carabus,Poecilus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/pallipes/61688e58-2be7-4d32-966f-e77a4e78a94e.png,Agonum,Chlaenius,Synuchus,Synuchus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/01cb018a-c2ec-46b2-b610-d6702196f898.png,Carabus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/castor/05c7cbb7-2ed5-4e5c-bca4-80936fde20d5.png,Bembidion,Chlaenius,Chlaenius,Calathus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/castor/c35e180e-97fd-4e59-81c5-9e7dc8b47f35.png,Bembidion,Chlaenius,Calathus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/8189d124-9aa6-47b2-a7ec-a2aea86e6aba.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/9f67b0e5-5bc6-4312-be6b-a55d68cdbdb3.png,Amara,Carabus,Harpalus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/addb04ff-bc50-4a3c-bda9-306151208fc5.png,Amara,Amara,Amara,Amara,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/82a21841-7b39-458e-93d0-28c2c62e17d4.png,Amara,Amara,Harpalus,Amara,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/faber/96dcb112-6fd7-4c27-8974-626f0b2efac6.png,Cyclotrachelus,Carabus,Cyclotrachelus,Cyclotrachelus,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/sulcipenne/58d755b7-4833-404f-b6f9-ca2105b169ac.png,Agonum,Harpalus,Pterostichus,Harpalus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/669253ec-34b7-4d1a-8b7a-5a6377a444a0.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/laevigatus/fb6326a9-1fc5-4df3-ba40-35fe0b0fbfe1.png,Tetragonoderus,Amara,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/laevigatus/463184fe-ef7d-4484-afb8-faeecb42eaab.png,Tetragonoderus,Selenophorus,Carabus,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/laevigatus/7aeedc42-207c-47ea-8eef-66f0bd3b1032.png,Tetragonoderus,Syntomus,Carabus,Amara,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/77670a6e-4972-478b-91ac-dd8bb6c83b25.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/20cc4842-cdf9-4457-a1f1-37fde0130696.png,Amara,Chlaenius,Cratacanthus,Cyclotrachelus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/c0ef007b-9a3a-44ac-b1cf-18ed69db58f7.png,Amara,Amara,Harpalus,Amara,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/178ed869-f38a-49cb-8d32-7bfb34a060e0.png,Amara,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/apricaria/a2bf0c65-b285-48fc-b34d-c8c53eab8cb8.png,Amara,Amara,Cratacanthus,Carabus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/3c7f7da3-b602-43e5-b2b1-b58a233fa141.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/coelebs/4d7934dc-f12c-4aa2-b901-ccf5890e3971.png,Amara,Anisodactylus,Euryderus,Euryderus,Euryderus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/coelebs/4e95b094-9790-4021-90c8-2578b85324ff.png,Amara,Anisodactylus,Euryderus,Euryderus,Euryderus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/8f555d16-560f-4850-b810-b8ec840e4f48.png,Chlaenius,Chlaenius,Chlaenius,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/79cfddec-a147-48da-8ec4-f608aabff32f.png,Calosoma,Carabus,Carabus,Calosoma,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/splendida/9d1c70e7-da38-4d48-af9d-e76bae1eca97.png,Cicindela,Carabus,Carabus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/splendida/53f99e09-afbd-46fe-9352-3ccbeefe9aa8.png,Cicindela,Cicindela,Cicindela,Tetracha,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/splendida/4eabefad-dc25-4043-bb6a-ec5778063031.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/08956890-1298-4dbd-921a-cd7ff28dc432.png,Chlaenius,Chlaenius,Chlaenius,Calathus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/1e1a09e2-f650-4a70-a974-b2c48c58b84d.png,Cicindela,Syntomus,Cicindela,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/c38d2da1-1bcb-4631-b58f-d7e727848e9e.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/414a41b5-93bd-488e-85e0-8b2897e65c4b.png,Cicindela,Cicindela,Cicindela,Cicindela,Tetracha
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/40fc1a38-4e8d-4ec0-b078-2e78d0c5eed3.png,Cicindela,Syntomus,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/83dd3fc7-c83b-4cef-b7f0-8f20803f2472.png,Cicindela,Cicindela,Cicindela,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/fedc8bec-dd5b-4b14-9412-01dcda86c5a3.png,Cicindela,Cicindela,Cicindela,Cicindela,Tetracha
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/0492dbe4-3b90-4d28-ab1a-6b938665f3b5.png,Cicindela,Syntomus,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/5cf8258a-d428-4b78-87f2-e3a66ccc5c13.png,Cicindela,Syntomus,Cicindela,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/latesignata/76ebad61-fa2a-44c1-b7f9-1b6f15735c15.png,Cicindela,Syntomus,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/riversi/c10fe986-1a17-430e-999e-f4a70d792a78.png,Scaphinotus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Axinopalpus/biplagiatus/9f765252-8328-44d5-b957-2bf59dbabb1e.png,Axinopalpus,Amara,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/aenea/0612fc0b-8e86-4ff6-961a-c7dd0e80ccce.png,Amara,Amara,Harpalus,Amara,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/aenea/ad97fddb-73f1-49ff-9d9f-50bb9f0608d0.png,Amara,Syntomus,Amara,Carabus,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/aenea/fd243414-61b6-4c78-a39f-923a4ab022ad.png,Amara,Syntomus,Carabus,Chlaenius,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/aenea/32a4ba18-1f32-47d1-ba53-8f06ee8e1b46.png,Amara,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/decorum/527b3b8b-196e-433d-afb9-7ef812fd211c.png,Agonum,Chlaenius,Synuchus,Carabus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/sublaevis/093faa70-7aca-498d-8359-3a4a348f931d.png,Pasimachus,Pasimachus,Pasimachus,Pasimachus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/9c393502-4b89-4363-be41-64a431befb8a.png,Cratacanthus,Carabus,Carabus,Harpalus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/2d84d942-f0b2-4f74-8900-ceb77209049c.png,Calosoma,Pasimachus,Calosoma,Carabus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/b6e90688-611e-4e46-9b0c-285f84c90b6d.png,Calosoma,Pasimachus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/e9fc54ea-388b-44ca-a4ff-52b2e73c47ee.png,Calosoma,Pasimachus,Calosoma,Pasimachus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/011eaf58-4f9b-4717-9a0d-44cb8b8334b1.png,Calosoma,Selenophorus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/7382279e-a06a-4eae-b461-0c1c760fe917.png,Calosoma,Carabus,Poecilus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/ab9fa786-26f0-48c5-ac46-34893cccd5c0.png,Calosoma,Carabus,Carabus,Carabus,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/7b95a8c4-a2da-47a5-83ef-0b99403baf0d.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/02f845d4-6024-4723-8b22-caea0301eef5.png,Agonum,Pterostichus,Harpalus,Cyclotrachelus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/d63cb38a-ba18-4cce-9166-b4760b6518cf.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/0d18106f-646e-44fa-b5e4-1fabfdaadd59.png,Agonum,Pterostichus,Pterostichus,Synuchus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/punctiforme/16d9f582-14e4-4754-8a4f-8d024a12a2c9.png,Agonum,Chlaenius,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/parallelus/16f317a2-dd44-4fa1-8381-493308b5ecb5.png,Discoderus,Anisodactylus,Amara,Harpalus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/parallelus/0c9cc7c7-4c86-467d-9848-dbeac2a4f0f6.png,Discoderus,Selenophorus,Amara,Pasimachus,Amara
